1|1.34|2x2|Flat Field|Luminance|30||None|
1|5.19|2x2|Flat Field|Red|30||Default|
1|7.87|2x2|Flat Field|Green|30||Default|
1|3.51|2x2|Flat Field|Blue|30||Default|
1|42.86|2x2|Flat Field|Sii5nm|30||Default|
1|64.65|2x2|Flat Field|Ha5nm|30||Default|
1|62.77|2x2|Flat Field|Oiii5nm|30||Default|
