1|.54|3x3|Flat Field|Luminance|30||None|
1|2.07|3x3|Flat Field|Red|30||Default|
1|3.55|3x3|Flat Field|Green|30||Default|
1|1.34|3x3|Flat Field|Blue|30||Default|
1|18.86|3x3|Flat Field|Sii5nm|30||Default|
1|28.64|3x3|Flat Field|Ha5nm|30||Default|
1|27.65|3x3|Flat Field|Oiii5nm|30||Default|
