1|0.25|4x4|Flat Field|Luminance|30||None|
1|1.10|4x4|Flat Field|Red|30||Default|
1|1.74|4x4|Flat Field|Green|30||Default|
1|0.70|4x4|Flat Field|Blue|30||Default|
1|10.49|4x4|Flat Field|Sii5nm|30||Default|
1|15.97|4x4|Flat Field|Ha5nm|30||Default|
1|15.36|4x4|Flat Field|Oiii5nm|30||Default|
